DopplerServer,memoryStats.numBytesAllocatedHeap
DopplerServer,memoryStats.numBytesAllocatedStack
DopplerServer,memoryStats.numFrees
DopplerServer,memoryStats.numMallocs
DopplerServer,messageRouter.numberOfContainerMetricSinks
DopplerServer,messageRouter.numberOfDumpSinks
DopplerServer,messageRouter.numberOfFirehoseSinks
DopplerServer,messageRouter.numberOfSyslogSinks
DopplerServer,messageRouter.numberOfWebsocketSinks
DopplerServer,messageRouter.totalDroppedMessages
DopplerServer,sentMessagesFirehose.<SUBSCRIPTION_ID>
DopplerServer,udpListener.receivedByteCount
DopplerServer,udpListener.receivedMessageCount
DopplerServer,udpListener.receivedErrorCount
DopplerServer,tcpListener.receivedByteCount
DopplerServer,tcpListener.receivedMessageCount
DopplerServer,tcpListener.receivedErrorCount
DopplerServer,tlsListener.receivedByteCount
DopplerServer,tlsListener.receivedMessageCount
DopplerServer,tlsListener.receivedErrorCount
DopplerServer,TruncatingBuffer.DroppedMessages
DopplerServer,TruncatingBuffer.totalDroppedMessages
DopplerServer,listeners.totalReceivedMessageCount
DopplerServer,numCpus
DopplerServer,numGoRoutines
DopplerServer,signatureVerifier.invalidSignatureErrors
DopplerServer,signatureVerifier.missingSignatureErrors
DopplerServer,signatureVerifier.validSignatures
DopplerServer,Uptime
etcd,CompareAndDeleteFail
etcd,CompareAndDeleteSuccess
etcd,CompareAndSwapFail
etcd,CompareAndSwapSuccess
etcd,CreateFail
etcd,CreateSuccess
etcd,DeleteFail
etcd,DeleteSuccess
etcd,EtcdIndex
etcd,ExpireCount
etcd,Followers
etcd,GetsFail
etcd,GetsSuccess
etcd,IsLeader
etcd,Latency
etcd,RaftIndex
etcd,RaftTerm
etcd,ReceivedAppendRequests
etcd,ReceivingBandwidthRate
etcd,ReceivingRequestRate
etcd,SendingBandwidthRate
etcd,SendingRequestRate
etcd,SentAppendRequests
etcd,SetsFail
etcd,SetsSuccess
etcd,UpdateFail
etcd,UpdateSuccess
etcd,Watchers
CSV,HM9000
analyzer,LockHeld.hm9000.analyzer
analyzer,LockHeldDuration.hm9000.analyzer
analyzer,memoryStats.lastGCPauseTimeNS
analyzer,memoryStats.numBytesAllocated
analyzer,memoryStats.numBytesAllocatedHeap
analyzer,memoryStats.numBytesAllocatedStack
analyzer,memoryStats.numFrees
analyzer,memoryStats.numMallocs
analyzer,NumberOfAppsWithAllInstancesReporting
analyzer,NumberOfAppsWithMissingInstances
analyzer,NumberOfCrashedIndices
analyzer,NumberOfCrashedInstances
analyzer,NumberOfDesiredApps
analyzer,NumberOfDesiredAppsPendingStaging
analyzer,NumberOfDesiredInstances
analyzer,NumberOfMissingIndices
analyzer,NumberOfRunningInstances
analyzer,NumberOfUndesiredRunningApps
analyzer,numCPUS
analyzer,numGoRoutines
apiserver,memoryStats.lastGCPauseTimeNS
apiserver,memoryStats.numBytesAllocated
apiserver,memoryStats.numBytesAllocatedHeap
apiserver,memoryStats.numBytesAllocatedStack
apiserver,memoryStats.numFrees
apiserver,memoryStats.numMallocs
apiserver,numCPUS
apiserver,numGoRoutines
evacuator,LockHeld.hm9000.evacuator
evacuator,LockHeldDuration.hm9000.evacuator
evacuator,memoryStats.lastGCPauseTimeNS
evacuator,memoryStats.numBytesAllocated
evacuator,memoryStats.numBytesAllocatedHeap
evacuator,memoryStats.numBytesAllocatedStack
evacuator,memoryStats.numFrees
evacuator,memoryStats.numMallocs
evacuator,numCPUS
evacuator,numGoRoutines
fetcher,DesiredStateSyncTimeInMilliseconds
listener,ActualStateListenerStoreUsagePercentage
listener,LockHeld.hm9000.listener
listener,LockHeldDuration.hm9000.listener
listener,memoryStats.lastGCPauseTimeNS
listener,memoryStats.numBytesAllocated
listener,memoryStats.numBytesAllocatedHeap
listener,memoryStats.numBytesAllocatedStack
listener,memoryStats.numFrees
listener,memoryStats.numMallocs
listener,numCPUS
listener,numGoRoutines
listener,ReceivedHeartbeats
listener,SavedHeartbeats
sender,StartCrashed
sender,StartMissing
sender,StartEvacuating
sender,StopExtra
sender,StopDuplicate
sender,StopEvacuationComplete
shredder,LockHeld.hm9000.shredder
shredder,LockHeldDuration.hm9000.shredder
shredder,memoryStats.lastGCPauseTimeNS
shredder,memoryStats.numBytesAllocated
shredder,memoryStats.numBytesAllocatedHeap
shredder,memoryStats.numBytesAllocatedStack
shredder,memoryStats.numFrees
shredder,memoryStats.numMallocs
shredder,numCPUS
shredder,numGoRoutines
MetronAgent,MessageAggregator.counterEventReceived
MetronAgent,MessageAggregator.httpStartReceived
MetronAgent,MessageAggregator.httpStartStopEmitted
MetronAgent,MessageAggregator.httpStopReceived
MetronAgent,MessageAggregator.httpUnmatchedStartReceived
MetronAgent,MessageAggregator.httpUnmatchedStopReceived
MetronAgent,MessageAggregator.uncategorizedEvents
MetronAgent,MessageBuffer.droppedMessageCount
MetronAgent,DopplerForwarder.sentMessages
MetronAgent,dropsondeAgentListener.currentBufferCount
MetronAgent,dropsondeAgentListener.receivedByteCount
MetronAgent,dropsondeAgentListener.receivedMessageCount
MetronAgent,dropsondeMarshaller.containerMetricMarshalled
MetronAgent,dropsondeMarshaller.counterEventMarshalled
MetronAgent,dropsondeMarshaller.errorMarshalled
MetronAgent,dropsondeMarshaller.heartbeatMarshalled
MetronAgent,dropsondeMarshaller.httpStartMarshalled
MetronAgent,dropsondeMarshaller.httpStartStopMarshalled
MetronAgent,dropsondeMarshaller.httpStopMarshalled
MetronAgent,dropsondeMarshaller.logMessageMarshalled
MetronAgent,dropsondeMarshaller.marshalErrors
MetronAgent,dropsondeMarshaller.valueMetricMarshalled
MetronAgent,dropsondeUnmarshaller.containerMetricReceived
MetronAgent,dropsondeUnmarshaller.counterEventReceived
MetronAgent,dropsondeUnmarshaller.errorReceived
MetronAgent,dropsondeUnmarshaller.heartbeatReceived
MetronAgent,dropsondeUnmarshaller.httpStartReceived
MetronAgent,dropsondeUnmarshaller.httpStartStopReceived
MetronAgent,dropsondeUnmarshaller.httpStopReceived
MetronAgent,dropsondeUnmarshaller.logMessageTotal
MetronAgent,dropsondeUnmarshaller.unmarshalErrors
MetronAgent,dropsondeUnmarshaller.valueMetricReceived
MetronAgent,legacyAgentListener.currentBufferCount
MetronAgent,legacyAgentListener.receivedByteCount
MetronAgent,legacyAgentListener.receivedMessageCount
MetronAgent,memoryStats.lastGCPauseTimeNS
MetronAgent,memoryStats.numBytesAllocated
MetronAgent,memoryStats.numBytesAllocatedHeap
MetronAgent,memoryStats.numBytesAllocatedStack
MetronAgent,memoryStats.numFrees
MetronAgent,memoryStats.numMallocs
MetronAgent,numCpus
MetronAgent,numGoRoutines
MetronAgent,tcp.sendErrorCount
MetronAgent,tcp.sentByteCount
MetronAgent,tcp.sentMessageCount
MetronAgent,tls.sendErrorCount
MetronAgent,tls.sentByteCount
MetronAgent,tls.sentMessageCount
MetronAgent,udp.sendErrorCount
MetronAgent,udp.sentByteCount
MetronAgent,udp.sentMessageCount
CSV,Routing
gorouter,bad_gateways
gorouter,latency
gorouter,latency.{component}
gorouter,logSenderTotalMessagesRead
gorouter,memoryStats.lastGCPauseTimeNS
gorouter,memoryStats.numBytesAllocated
gorouter,memoryStats.numBytesAllocatedHeap
gorouter,memoryStats.numBytesAllocatedStack
gorouter,memoryStats.numFrees
gorouter,memoryStats.numMallocs
gorouter,ms_since_last_registry_update
gorouter,numCpus
gorouter,numGoRoutines
gorouter,registry_message.{component}
gorouter,rejected_requests
gorouter,requests.{component}
gorouter,responses
gorouter,responses.2xx
gorouter,responses.3xx
gorouter,responses.4xx
gorouter,responses.5xx
gorouter,responses.xxx
gorouter,routed_app_requests
gorouter,total_requests
gorouter,total_routes
routing_api,key_refresh_events
routing_api,memoryStats.lastGCPauseTimeNS
routing_api,memoryStats.numBytesAllocated
routing_api,memoryStats.numBytesAllocatedHeap
routing_api,memoryStats.numBytesAllocatedStack
routing_api,memoryStats.numFrees
routing_api,memoryStats.numMallocs
routing_api,numCpus
routing_api,numGoRoutines
routing_api,total_http_routes
routing_api,total_http_subscription
routing_api,total_tcp_routes
routing_api,total_tcp_subscriptions
routing_api,total_token_errors
routing_api,udp.sentByteCount
routing_api,udp.sentMessageCount
tcp_emitter,memoryStats.lastGCPauseTimeNS
tcp_emitter,memoryStats.numBytesAllocated
tcp_emitter,memoryStats.numBytesAllocatedHeap
tcp_emitter,memoryStats.numBytesAllocatedStack
tcp_emitter,memoryStats.numFrees
tcp_emitter,memoryStats.numMallocs
tcp_emitter,numCpus
tcp_emitter,numGoRoutines
tcp_emitter,udp.sentByteCount
tcp_emitter,udp.sentMessageCount
